timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1772705865.298599679,cpu0,423764,3791,64222,498631,4415,0,14046,0
1772705865.298599679,cpu1,418734,4339,74633,491102,8592,0,13884,0
1772705865.298599679,cpu2,387771,3840,99012,484265,9867,0,18592,0
1772705865.298599679,cpu3,403787,3592,89229,489413,10686,0,15057,0
1772705865.298599679,cpu4,429410,3870,72207,488880,8286,0,9543,0
1772705865.298599679,cpu5,426130,4112,79163,481678,4522,0,15035,0
1772705865.298599679,cpu6,425682,3629,77402,480592,7498,0,17355,0
1772705865.298599679,cpu7,421364,3466,69302,489139,10676,0,12720,0
1772705866.312547494,cpu0,423783,3793,64259,498673,4415,0,14047,0
1772705866.312547494,cpu1,418748,4340,74643,491177,8592,0,13884,0
1772705866.312547494,cpu2,387793,3841,99025,484330,9867,0,18592,0
1772705866.312547494,cpu3,403800,3592,89245,489484,10686,0,15057,0
1772705866.312547494,cpu4,429428,3873,72220,488945,8286,0,9543,0
1772705866.312547494,cpu5,426146,4113,79202,481723,4522,0,15035,0
1772705866.312547494,cpu6,425711,3629,77449,480617,7498,0,17355,0
1772705866.312547494,cpu7,421377,3466,69372,489156,10676,0,12720,0
1772705867.316752597,cpu0,423783,3793,64260,498770,4415,0,14047,0
1772705867.316752597,cpu1,418749,4341,74648,491269,8592,0,13886,0
1772705867.316752597,cpu2,387794,3841,99026,484424,9867,0,18595,0
1772705867.316752597,cpu3,403801,3592,89272,489555,10686,0,15057,0
1772705867.316752597,cpu4,429431,3873,72223,489040,8286,0,9543,0
1772705867.316752597,cpu5,426148,4113,79203,481820,4522,0,15035,0
1772705867.316752597,cpu6,425713,3629,77452,480710,7498,0,17355,0
1772705867.316752597,cpu7,421378,3466,69444,489183,10676,0,12721,0
1772705868.322145128,cpu0,423785,3793,64265,498853,4415,0,14057,0
1772705868.322145128,cpu1,418758,4341,74714,491269,8592,0,13911,0
1772705868.322145128,cpu2,387796,3843,99028,484513,9867,0,18601,0
1772705868.322145128,cpu3,403808,3592,89337,489584,10686,0,15057,0
1772705868.322145128,cpu4,429435,3873,72245,489057,8286,0,9601,0
1772705868.322145128,cpu5,426150,4114,79207,481914,4522,0,15035,0
1772705868.322145128,cpu6,425726,3629,77541,480710,7498,0,17355,0
1772705868.322145128,cpu7,421381,3466,69446,489278,10676,0,12721,0
1772705869.326076569,cpu0,423802,3793,64268,498916,4415,0,14072,0
1772705869.326076569,cpu1,418765,4341,74753,491292,8592,0,13943,0
1772705869.326076569,cpu2,387812,3843,99028,484596,9867,0,18601,0
1772705869.326076569,cpu3,403827,3592,89346,489641,10686,0,15072,0
1772705869.326076569,cpu4,429444,3873,72297,489075,8286,0,9623,0
1772705869.326076569,cpu5,426167,4114,79207,481996,4522,0,15035,0
1772705869.326076569,cpu6,425737,3629,77615,480710,7498,0,17370,0
1772705869.326076569,cpu7,421399,3467,69450,489355,10676,0,12721,0
1772705870.330411447,cpu0,423804,3794,64272,499008,4415,0,14074,0
1772705870.330411447,cpu1,418772,4341,74812,491300,8592,0,13969,0
1772705870.330411447,cpu2,387818,3843,99053,484605,9867,0,18662,0
1772705870.330411447,cpu3,403841,3592,89425,489641,10686,0,15079,0
1772705870.330411447,cpu4,429446,3873,72306,489164,8286,0,9623,0
1772705870.330411447,cpu5,426168,4114,79210,482090,4523,0,15035,0
1772705870.330411447,cpu6,425739,3629,77622,480798,7499,0,17372,0
1772705870.330411447,cpu7,421401,3468,69452,489450,10676,0,12721,0
1772705871.335210592,cpu0,423807,3794,64278,499097,4415,0,14074,0
1772705871.335210592,cpu1,418779,4341,74876,491300,8592,0,13998,0
1772705871.335210592,cpu2,387822,3843,99080,484605,9867,0,18731,0
1772705871.335210592,cpu3,403852,3592,89514,489641,10686,0,15079,0
1772705871.335210592,cpu4,429448,3873,72309,489259,8286,0,9623,0
1772705871.335210592,cpu5,426169,4114,79212,482188,4523,0,15035,0
1772705871.335210592,cpu6,425739,3629,77624,480897,7499,0,17372,0
1772705871.335210592,cpu7,421403,3468,69453,489547,10676,0,12721,0
1772705872.340066656,cpu0,423809,3795,64283,499189,4415,0,14075,0
1772705872.340066656,cpu1,418781,4341,74886,491386,8592,0,14002,0
1772705872.340066656,cpu2,387825,3843,99095,484641,9867,0,18776,0
1772705872.340066656,cpu3,403866,3592,89601,489641,10686,0,15079,0
1772705872.340066656,cpu4,429450,3873,72312,489354,8286,0,9623,0
1772705872.340066656,cpu5,426178,4114,79269,482200,4523,0,15058,0
