timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1772704188.139889689,cpu0,301206,3513,54620,465955,4384,0,11969,0
1772704188.139889689,cpu1,304270,3867,58765,459001,8560,0,9377,0
1772704188.139889689,cpu2,285503,3462,73617,452317,9838,0,11286,0
1772704188.139889689,cpu3,295388,3210,68804,455437,10638,0,10833,0
1772704188.139889689,cpu4,308503,3374,53657,463829,8256,0,7056,0
1772704188.139889689,cpu5,310842,3719,59234,455631,4496,0,9212,0
1772704188.139889689,cpu6,310409,3214,61466,452608,7473,0,9480,0
1772704188.139889689,cpu7,304662,3087,55007,457356,10639,0,8559,0
1772704189.171319329,cpu0,301301,3513,54627,465955,4384,0,11970,0
1772704189.171319329,cpu1,304333,3867,58805,459001,8560,0,9377,0
1772704189.171319329,cpu2,285600,3462,73623,452317,9838,0,11286,0
1772704189.171319329,cpu3,295479,3212,68815,455437,10638,0,10833,0
1772704189.171319329,cpu4,308589,3374,53675,463829,8256,0,7056,0
1772704189.171319329,cpu5,310920,3719,59259,455631,4496,0,9212,0
1772704189.171319329,cpu6,310499,3215,61476,452609,7473,0,9480,0
1772704189.171319329,cpu7,304754,3088,55018,457357,10639,0,8559,0
1772704190.221757832,cpu0,301397,3513,54634,465955,4384,0,11971,0
1772704190.221757832,cpu1,304413,3867,58830,459001,8560,0,9377,0
1772704190.221757832,cpu2,285699,3462,73628,452317,9838,0,11286,0
1772704190.221757832,cpu3,295582,3212,68817,455437,10638,0,10833,0
1772704190.221757832,cpu4,308596,3374,53772,463829,8256,0,7056,0
1772704190.221757832,cpu5,311003,3719,59281,455631,4496,0,9212,0
1772704190.221757832,cpu6,310597,3216,61483,452609,7473,0,9480,0
1772704190.221757832,cpu7,304856,3089,55019,457357,10639,0,8559,0
1772704191.251049443,cpu0,301495,3513,54639,465955,4384,0,11971,0
1772704191.251049443,cpu1,304508,3868,58837,459001,8560,0,9377,0
1772704191.251049443,cpu2,285777,3462,73644,452317,9838,0,11295,0
1772704191.251049443,cpu3,295665,3213,68833,455437,10638,0,10835,0
1772704191.251049443,cpu4,308597,3374,53874,463829,8256,0,7056,0
1772704191.251049443,cpu5,311077,3720,59306,455631,4496,0,9216,0
1772704191.251049443,cpu6,310688,3216,61492,452609,7473,0,9483,0
1772704191.251049443,cpu7,304957,3089,55020,457357,10639,0,8559,0
1772704192.268092567,cpu0,301593,3513,54642,465955,4384,0,11972,0
1772704192.268092567,cpu1,304575,3868,58868,459001,8560,0,9382,0
1772704192.268092567,cpu2,285869,3463,73650,452317,9838,0,11298,0
